"year","month","date","day","p1","p2","p3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10" 
"1989","06","12","mon","3184","9182","8968","9429","4516","4528","0360","4940","6820","9236","7153","0425","7286","5395","8793","7943","5599","4398","2587","4689","2672","5376","6999"
"1989","06","15","thu","2176","7724","4842","6484","6377","8759","1499","9737","0873","7923","3692","3924","1947","0598","1468","8598","1125","1815","3028","8115","6880","0899","2595"
"1989","06","17","sat","9205","8841","8224","3910","5194","9953","5238","1230","4847","5512","2987","2582","2314","0984","7383","0342","6806","7221","2878","7478","2478","0764","5085"
"1989","06","19","mon","8455","8683","0740","5656","1390","7750","2445","3178","8917","5765","9887","5037","1654","7194","2886","6176","6732","9255","6556","9754","5185","2436","1916"
"1989","06","22","thu","5057","5563","4299","9967","8559","1685","7287","9381","8193","7322","0168","6387","0822","6518","3180","2782","7718","5534","4007","1724","2745","1714","8909"
"1989","06","24","sat","1954","5710","5693","8070","4093","0471","0979","9741","3431","2235","3390","0096","8767","2308","3112","2053","6396","6298","2169","5903","3357","6314","9679"
"1989","06","26","mon","8279","0083","0364","1920","5710","9851","5210","0553","5271","0373","4946","6416","4705","7236","1472","1306","2164","9917","7925","5949","7099","4464","8501"
"1989","06","29","thu","6309","0579","3735","2699","4783","1239","4896","1178","3665","9898","8390","7039","0132","6041","1292","1283","0881","3761","3537","4764","8522","0438","7278"
"1989","07","01","sat","5420","6036","0165","0791","8345","6616","4319","6445","4413","3526","8572","1092","6529","8610","4720","8334","9290","7883","0682","6278","6583","3212","9873"
"1989","07","03","mon","3518","7187","1339","4365","7251","0220","1355","0844","7973","0982","4493","6818","8241","7182","0557","6707","1210","2952","2112","9225","5424","3496","2109"
"1989","07","05","wed","9803","4643","7701","7458","9875","6552","9063","9416","6379","6962","5710","7958","6822","8383","1238","5697","8764","5741","7943","0236","6432","9727","0626"
"1989","07","06","thu","8835","4354","5612","4971","9378","7140","8652","3501","2828","8945","9242","2953","4142","7575","1212","0872","6738","9282","3497","4803","6473","2060","5103"
"1989","07","08","sat","0290","3402","1853","1041","9009","5217","7811","9817","9144","8112","6881","4913","6734","5169","9753","3400","3925","2033","1442","1285","9996","6854","0090"
"1989","07","10","mon","2782","5577","4841","9499","4882","6894","0226","3919","4987","5470","9413","1615","7876","8688","4616","8859","7540","9549","9053","3919","8494","7399","1670"
"1989","07","13","thu","6018","2066","8575","4335","4851","1723","0185","8020","3379","7418","6788","1700","7692","9971","7403","3441","0528","9742","9186","9644","7197","1882","4768"
"1989","07","15","sat","1553","0951","5581","8998","8180","5546","7008","8824","1152","3010","2379","2832","8994","6976","2310","4060","1352","7292","2273","0393","4837","6832","5666"
"1989","07","17","mon","1972","1852","9404","7738","1581","2436","2776","8119","7431","5037","7671","0445","5128","3382","9202","9597","5777","6894","8588","3222","0989","2584","1752"
"1989","07","20","thu","9128","3841","4356","4180","3857","7848","5170","3170","2516","0844","4971","5093","3427","9642","4084","2456","1518","5104","4750","2477","3234","5893","9474"
"1989","07","22","sat","4899","7296","3009","8154","8859","6403","2932","9383","9156","6254","5699","5763","1382","6588","0548","0247","8138","2601","8653","8512","3467","1833","8751"
"1989","07","24","mon","8764","9993","8801","5944","4470","0895","0760","1611","2795","7509","1269","9416","5478","0492","7336","0833","4176","2728","6884","4886","8908","5121","2617"
"1989","07","27","thu","5071","0839","9758","5965","6100","9189","6907","4223","4424","1087","4780","2142","9446","7478","9104","7926","0604","3434","9492","8121","1052","2497","3026"
"1989","07","29","sat","9510","7151","4120","1884","8908","4695","7957","8409","2853","8423","6750","1271","8025","8216","5286","3231","1800","2361","6873","3282","9885","1630","3811"
"1989","07","31","mon","6160","9093","2538","4544","8458","8929","1014","6621","8081","4711","1918","6551","9054","8631","3986","2588","7843","0806","8763","9170","1816","7587","7877"
"1989","08","03","thu","4215","5114","7071","0727","9228","4265","8202","6309","3104","9103","0978","9610","8003","0154","0974","7513","2072","1756","6627","7254","9387","0180","9437"
"1989","08","05","sat","6550","8619","0119","7188","2178","0849","0981","0817","3793","1706","0982","9310","6131","3051","1128","9888","3496","8085","4716","0061","1310","6731","5377"
"1989","08","07","mon","9845","1338","7070","5482","0498","4999","5179","2668","0866","3933","4720","7921","8223","7684","8284","9166","0697","1933","5415","3758","4717","5754","3437"
"1989","08","10","thu","8821","5671","9194","2484","8878","1658","8219","6452","2382","9783","7328","0984","1989","7037","0321","2239","0352","4927","9439","3568","6571","0897","0310"
"1989","08","12","sat","1245","5231","4321","2952","8747","5029","8365","2249","3780","7578","7461","2334","6666","7281","2915","7107","1162","2475","4616","5177","3822","9730","2079"
"1989","08","14","mon","8541","0198","9372","3930","4629","1467","2702","8019","7311","2697","4032","8353","6229","0018","5221","9820","2127","0471","6490","1845","6238","9438","0899"
"1989","08","17","thu","5227","0810","9420","8392","0630","7250","6579","3829","5807","1756","2775","7988","5508","8303","9384","4207","3387","5221","2073","0656","5444","6399","9314"
"1989","08","19","sat","2776","9133","0663","4667","8485","5410","8022","9084","0003","4248","5644","5027","8432","3507","9863","4511","7234","7507","3024","5178","8857","4605","9705"
"1989","08","21","mon","0655","3321","1371","1493","0769","4548","2731","7057","0067","9515","4580","3941","6716","4935","8106","8985","4830","7620","6297","7050","2275","2609","6888"
"1989","08","24","thu","7246","8974","6479","4287","2548","4856","3280","0317","4748","0195","1172","4570","5000","5243","6555","7861","4948","3598","9432","3733","6677","8659","0649"
"1989","08","26","sat","7510","7010","4051","1089","6378","9674","4999","6574","9092","2248","2852","0624","9045","7024","1401","6996","3996","2382","6260","6638","0966","8514","1225"
"1989","08","28","mon","2314","9760","0706","7218","4581","0917","2361","0694","8560","7932","0360","6472","9472","9433","5716","2801","4875","0101","2059","2942","1035","1026","1887"
"1989","08","31","thu","5499","4161","9686","5243","8282","3417","5100","5022","4477","5899","6757","3534","5201","8131","2823","1867","9827","3857","2644","8901","3085","7417","7385"
"1989","09","02","sat","0194","9923","1787","2851","3369","9659","6369","4925","6320","8568","3913","8820","8727","7852","7405","6306","2044","9029","7047","9332","8245","5752","7130"
"1989","09","04","mon","3866","9813","3501","1271","6406","7407","6780","4339","9011","9342","8931","7699","9193","1497","0920","6740","1266","2962","8499","1816","0188","3642","1032"
"1989","09","07","thu","2045","3553","8196","2677","8161","9754","1898","4831","4750","1387","8078","3640","4501","6752","1210","1230","6302","2127","8034","7332","0191","8982","9878"
"1989","09","09","sat","3033","9269","5308","2744","8664","1812","8490","7498","6344","4965","6185","4354","9961","3848","0993","4342","9911","5463","6322","8554","8447","1188","5904"
"1989","09","11","mon","4598","5159","3866","9511","7610","0081","0211","7208","5767","6951","9841","0733","2491","5746","4270","1491","7446","9312","7647","4894","5327","7316","1970"
"1989","09","13","wed","8196","3126","8045","3672","6915","5216","8647","4820","0028","4482","1741","2808","5307","0932","2338","2862","3255","1717","8150","1705","8458","1524","5594"
"1989","09","14","thu","2366","4148","4484","2044","5099","2440","6146","0949","3201","7379","0450","1949","4533","3360","4308","0668","8152","4587","4998","6572","5858","6085","1009"
"1989","09","16","sat","4936","8353","4701","2236","7111","1524","3904","4434","9995","2461","8757","1611","6374","1001","1564","1170","1146","2756","4520","2441","5761","6393","9131"
"1989","09","18","mon","5437","4233","2920","9300","7188","7496","5197","0883","8413","9786","0099","9472","8894","9124","1209","7330","1379","3050","3378","2131","5016","2511","1195"
"1989","09","21","thu","2582","3818","1431","0379","5941","6736","4246","4024","5767","3438","9713","2459","3397","7453","6789","6081","4863","4875","8624","8990","5552","3919","9323"
"1989","09","23","sat","2633","1208","9564","4957","3265","0353","6857","2308","8052","0779","5286","3095","9681","9667","8967","8503","4372","5615","3720","8953","0207","8993","4498"
"1989","09","25","mon","8241","3087","9998","1953","7871","3526","6550","2237","1453","9418","5578","4660","3831","9290","4309","7112","7168","6399","3193","1784","2171","6000","4930"
"1989","09","28","thu","4649","9302","8462","1137","4504","5317","8761","0614","4800","4131","0959","5461","7382","9894","5107","1143","9980","3974","2100","0849","9579","4815","9980"
"1989","09","30","sat","7277","1886","1222","4580","7952","6605","8610","4351","4661","5299","2264","6041","5188","6784","5234","8290","5201","1187","1179","3547","0821","3552","0724"
"1989","10","02","mon","0552","9134","5939","0398","3152","5145","1350","8935","4430","7800","7414","7554","2413","3385","8701","6482","7129","2124","3773","1845","0930","3154","1339"
"1989","10","05","thu","1416","2285","3438","4620","7609","7755","0196","7880","1818","4463","7606","1644","2106","6484","6822","7728","4376","3248","0962","4916","5770","9588","7711"
"1989","10","07","sat","7868","3656","5294","3045","6035","4020","7881","8401","0871","1033","4008","9471","0935","3958","9992","1780","8920","6333","9216","8145","8460","9985","8129"
"1989","10","09","mon","8587","3891","7886","7379","8894","5249","1112","9254","8518","6608","5957","8715","9207","0291","4788","2177","1167","5611","6863","8957","1383","2570","0355"
"1989","10","12","thu","5053","2171","2568","1084","1376","7091","7776","4633","4716","3016","6882","4521","6829","3415","1642","3138","5019","5829","4641","4603","9428","2558","4692"
"1989","10","14","sat","5787","9115","1235","2968","7972","3514","4156","4132","0332","9300","6141","2387","8880","6945","5068","3462","5135","8071","6532","1076","3306","1535","1413"
"1989","10","16","mon","6275","7665","7503","5028","9263","3372","7445","8756","8414","0578","7683","0720","4242","8218","8115","4732","5789","8177","1053","3369","5394","2022","6218"
"1989","10","19","thu","3049","0124","6670","1831","9782","2369","7870","8849","3016","9649","2886","4240","4581","0304","7797","5389","8736","4167","5174","6789","8354","2302","5313"
"1989","10","21","sat","1302","2021","2254","6653","8707","8988","8873","0147","8036","4492","3555","2427","2991","3408","5814","6691","0103","8104","9849","5254","0088","4144","7347"
"1989","10","23","mon","8265","9140","9721","1689","3420","0741","1408","9282","3083","5633","9257","7125","0428","0966","2964","2951","8298","6256","8408","4822","8819","2600","3236"
"1989","10","26","thu","4997","9935","1965","9816","0672","5881","0402","0613","7998","7677","7101","5787","1620","8791","3159","4319","1648","8622","2655","9451","1997","3288","3868"
"1989","10","28","sat","3169","5685","8600","9843","9807","5579","6971","5506","9904","0475","7143","8083","4961","3464","5807","0456","6296","7087","7361","8481","4501","9077","9862"
"1989","10","30","mon","4290","8400","3489","0891","5706","1834","8081","3321","7190","0724","3827","0245","8965","1574","8153","0664","1491","4317","1401","7447","9777","0884","5641"
"1989","11.0","02","thu","8306","5127","2571","7123","7642","1599","8464","2437","7002","0560","9541","2035","0798","6407","2899","9404","9326","0501","7593","4628","2718","9167","7749"
"1989","11.0","04","sat","7136","6064","2873","1815","7337","2726","7116","7506","6375","7894","6903","9535","6250","6000","3777","8909","4814","6931","1065","9930","5490","9128","1810"
"1989","11.0","06","mon","4324","5516","0375","6214","0150","8990","7725","1819","6920","4769","5512","7966","9787","3171","6462","3800","6374","1308","5740","2531","1849","6150","4501"
"1989","11.0","09","thu","9264","2629","7878","0848","9247","4377","0678","4831","5334","7964","8061","3978","9842","1841","1221","4326","2664","3343","2216","2202","4583","3364","3431"
"1989","11.0","11","sat","1158","4767","1401","0038","7973","4592","1393","7760","6558","4454","0807","3761","2795","0409","6343","9208","8776","0482","2378","7349","5802","3896","1297"
"1989","11.0","13","mon","2093","8376","9429","6475","9536","9677","3098","2658","7497","3477","4230","0798","7964","5106","7956","0277","1299","2900","5013","9590","0672","9826","1605"
"1989","11.0","16","thu","8721","9702","7076","1358","7776","5436","8700","9098","6112","3370","6975","6765","3044","5132","2674","2045","1988","5987","2085","3167","3679","8089","1214"
"1989","11.0","18","sat","3189","2181","9175","5581","0804","6233","2613","8876","1084","5650","7506","7687","9720","4558","0227","9370","9213","0387","1399","1351","0851","2165","2642"
"1989","11.0","20","mon","8397","1970","1724","0906","7104","1964","6848","3517","0125","9145","8346","2976","8857","4158","9884","3231","3596","4282","3015","2346","5847","0249","9664"
"1989","11.0","23","thu","7219","4921","9604","2282","2351","5140","2209","3460","5181","7604","9876","6931","5150","5355","4119","1832","4639","3971","7453","9299","6232","2310","5851"
"1989","11.0","25","sat","3282","2284","8191","0274","2574","8803","2683","2463","9892","5314","8956","7174","8354","3272","0897","9291","3768","2787","2443","7368","7756","4269","8114"
"1989","11.0","27","mon","6720","9370","8840","2369","2921","4584","1440","5169","9443","6111","6515","2707","1493","3005","7488","5400","1438","7319","6797","2871","9348","6807","2432"
"1989","11.0","30","thu","4082","4928","3906","4119","6015","1348","8811","7746","8649","2936","2829","8734","2192","9839","3481","0147","2813","0244","1720","9855","8905","2860","3221"
"1989","12","02","sat","7093","7815","3928","9212","0680","6195","5294","7527","1877","7864","3599","3211","3973","2285","7880","6397","7238","9028","2929","9584","6749","0257","7981"
"1989","12","04","mon","0435","1692","9291","1224","6613","4230","4314","4795","8785","6746","0489","0174","4024","4599","2628","2290","1651","3013","7699","8141","4374","9167","1683"
"1989","12","07","thu","2633","7750","7053","7567","8719","3019","6073","3917","9404","1449","2248","3195","2787","3246","3367","2321","4643","5019","7602","2256","6174","3413","1201"
"1989","12","09","sat","3754","7198","5199","9540","0854","3213","6030","3431","5666","3626","8548","1509","5097","0655","1342","8005","5178","3545","7024","9152","7760","5254","0925"
"1989","12","11","mon","0646","1968","0534","6362","1698","8622","1667","0707","9037","4183","8465","2406","9764","9637","9347","3198","6072","2740","2957","9822","4918","8456","6938"
"1989","12","14","thu","2113","0942","1451","4057","0340","0778","2461","8635","8350","8931","1642","2317","8169","4421","6342","3527","7008","8951","9234","3798","1956","5424","7871"
"1989","12","16","sat","7665","3325","8073","6262","1064","0118","7529","1093","3618","8787","5235","4597","9154","7897","4531","5317","5431","8064","1508","3731","6169","4775","8004"
"1989","12","18","mon","8134","9732","0990","7832","4515","3834","2873","3803","0449","7380","2044","4206","7748","7431","7752","2808","6070","1431","4123","7187","3117","4203","6634"
"1989","12","21","thu","6215","2119","2707","1365","2086","4827","1578","5340","1907","7141","6440","9378","5759","5738","5788","2039","0714","7806","2494","3306","1271","6826","4194"
"1989","12","23","sat","3753","1272","4414","8087","8551","4236","1087","7317","3599","1244","0464","6037","2188","5917","2020","1127","6967","2957","4955","5514","2743","7366","9143"
"1989","12","25","mon","5183","9519","3025","2122","8481","3906","5259","3645","4477","2012","2637","9719","0035","1809","5099","3971","4184","9536","7624","4555","3643","4997","1080"
"1989","12","28","thu","9448","8417","1434","3494","8878","6306","3825","0920","2425","7261","6502","5354","5680","3251","9155","1195","4319","3299","4052","5190","8575","1021","5509"
"1989","12","30","sat","7897","8802","2398","4515","4512","2773","4367","5361","0985","8989","1855","4074","8546","5606","1498","6704","7416","1604","6734","0982","2334","9691","4931"
"1990","01","01","mon","3489","0671","9587","3531","3170","8031","5769","5382","6963","2044","7570","9472","3798","1564","5447","8284","4652","6908","7017","1592","0016","4987","9813"
"1990","01","04","thu","6738","3673","0607","3676","1689","7281","5311","6359","8093","9607","0124","6892","8775","7474","7923","8151","3109","1030","3294","2601","6562","6157","7168"
"1990","01","06","sat","8810","3030","8537","3050","9505","5791","5591","8581","3634","3911","8990","7875","3154","5649","1389","7904","3571","6158","5971","5889","9651","9934","8780"
"1990","01","08","mon","6475","9534","8444","3990","7845","0839","7713","7537","9432","5718","0604","8281","5228","0407","9107","8498","1759","4637","0675","4358","0714","2302","1724"
"1990","01","11","thu","4580","3889","9444","3986","0931","4785","2984","6356","4369","5741","4768","0864","4188","2257","0887","9020","0469","0157","9726","7837","9912","4670","9379"
"1990","01","13","sat","4442","0567","3621","8988","7034","3742","6487","8721","2494","1034","4609","2279","8976","9202","4677","8080","0354","1999","4486","9359","6467","4644","7406"
"1990","01","15","mon","7117","1518","0948","0426","8290","2273","4280","0952","8142","1622","4317","7447","0823","0786","9266","9624","9587","4533","7785","2005","8788","5332","1941"
"1990","01","18","thu","7377","8558","3188","9864","9818","9469","2028","0276","8053","1512","7632","3571","1502","2757","7341","7487","4442","3047","5111","9914","9249","8867","3140"
"1990","01","20","sat","5951","7565","9187","4319","9261","9498","5826","2083","5369","4395","9835","5159","9270","2593","9581","9943","3036","2127","2574","9827","9974","7157","8021"
"1990","01","22","mon","8894","0647","6327","1022","5610","3627","1367","9060","4831","5639","8564","4835","0018","0160","0549","3164","6366","8255","1047","4171","3371","5367","1930"
"1990","01","26","fri","2116","1593","2285","1441","5166","2601","0373","5239","2896","3921","7287","3405","2557","3293","7890","6384","6802","3455","1304","5445","0273","1720","6394"
"1990","01","29","mon","8074","9400","4291","4080","2880","3503","8710","1241","4571","2796","0078","9316","3422","0586","1404","8958","7357","0378","9752","8620","8274","9024","8754"
"1990","01","31","wed","4157","1542","2064","2331","6847","5452","7422","2539","4030","3661","4566","5039","7302","6477","9874","5901","8103","1939","9534","7142","9633","2755","3043"
"1990","02","01","thu","2037","2569","9066","8772","9991","8712","8976","5709","0608","9598","0899","0031","7221","4787","7583","2458","0857","4982","7885","2171","5960","2529","9671"
"1990","02","03","sat","3828","8709","9199","6602","2386","0361","4248","7916","1901","4669","8265","2274","2410","6629","0420","5349","9548","9850","8635","4728","0815","4742","8400"
"1990","02","05","mon","3601","1606","3556","7235","0293","3987","6720","1620","7085","0658","1753","0444","2119","4842","7176","1243","5275","1171","4046","6802","1523","8177","6555"
"1990","02","08","thu","0323","8474","6430","8697","4502","4541","2672","3974","6385","6545","1318","2932","4355","0824","8287","3392","7281","3508","4115","1732","1198","0132","3644"
"1990","02","10","sat","5617","3320","6777","5716","8660","1422","0592","7080","7235","5503","6256","8596","7048","9054","0786","6666","0209","2480","0950","5112","2807","7079","6140"
"1990","02","12","mon","8473","8636","8698","8176","0787","3601","1775","8543","9955","1086","9838","4421","4955","9694","1848","7590","9322","6958","9167","5362","8778","2973","3227"
"1990","02","15","thu","8186","1502","0729","7910","5785","4214","5782","1707","5398","9327","5790","0505","6465","4594","8246","8357","8134","2834","5363","0578","3870","5651","7756"
"1990","02","17","sat","1502","8591","2285","4013","0973","4001","3882","3438","4826","0777","9607","4857","4746","8979","0518","8244","9035","7605","6272","0983","4171","0695","2721"
"1990","02","19","mon","2843","7979","3417","9570","0699","7564","8585","1807","2334","1652","2412","2694","9308","1921","4108","7657","8370","2210","7096","2320","3049","3288","8131"
"1990","02","22","thu","0521","1711","2379","7964","6838","4810","5821","2650","1783","2887","1530","8640","7032","9435","1295","7101","0858","3943","8850","1627","8333","4897","7054"
"1990","02","24","sat","7803","9120","6609","4511","2075","7425","2081","3194","6450","9762","3354","4929","9123","9231","3695","1634","5182","7320","2624","5759","8909","2362","2813"
"1990","02","26","mon","5951","8632","1828","6773","8617","1169","4661","9829","4157","3082","8205","4591","1127","7875","6749","1920","0543","2591","2760","2334","7213","4618","9031"
"1990","03","01","thu","5764","9717","5861","1838","4204","8741","0488","1060","1381","7069","9997","1532","2713","6544","5873","8589","4548","2980","0826","7983","8674","5806","4347"
"1990","03","03","sat","2770","1275","4374","2177","8606","2498","0459","7915","3914","3410","4559","2510","5566","4350","5912","8518","1892","1987","9825","6081","4569","0777","1270"
"1990","03","05","mon","5272","1875","5639","6298","7633","7166","7679","3967","8032","2882","6550","7061","2492","3807","5689","4003","3895","0896","4222","5256","8366","4960","6485"
"1990","03","08","thu","9796","6379","4614","9554","2579","7047","1093","4847","3511","8148","4059","8872","0031","8812","4711","8626","4788","9978","0920","2849","1498","9456","2361"
"1990","03","10","sat","8053","9620","3071","9588","3130","9873","5996","6410","4662","5823","5952","6910","2367","2683","9847","5224","8271","0740","3721","5474","2989","0405","0004"
"1990","03","12","mon","9915","5022","6715","1613","7659","8333","9226","8991","2748","2348","1681","4674","4695","7176","6201","3056","8769","1011","5493","0496","9575","2572","5602"
"1990","03","15","thu","3285","1732","9706","9076","4739","4326","2448","8438","9737","7748","0009","1523","5721","1351","2112","5588","2483","8697","7240","8415","2907","8955","7735"
"1990","03","17","sat","4378","3988","4565","2288","1219","4094","2795","1976","1528","7351","7887","0515","8426","4344","7932","2620","0749","9579","3165","2182","4166","6177","1847"
"1990","03","19","mon","7122","2861","3879","5045","2795","6754","0861","9891","2402","7543","0603","4376","7877","3591","4585","3858","4813","8822","6602","9360","9156","1846","8293"
"1990","03","22","thu","2327","1471","5958","1811","9362","5872","8973","6667","0221","2642","1516","0858","9876","6069","5908","4731","1423","9746","0449","5375","1147","3758","1654"
"1990","03","24","sat","5796","4749","2457","6806","9015","7550","2074","7256","8309","9602","2044","2748","2150","9515","5032","2935","4925","2798","4373","5314","1075","4435","3058"
"1990","03","26","mon","9186","6713","9739","4260","0919","2750","4900","8873","7860","1820","0822","1657","6224","7196","7651","3428","4559","8429","8862","4710","9402","3254","3662"
"1990","03","29","thu","3831","8871","2215","6014","2359","1218","5105","7532","7493","5434","4411","6580","9334","5169","7905","1843","3685","1345","1457","2417","6744","3682","9839"
"1990","03","31","sat","2038","8955","6441","1253","7749","7876","9156","3290","8620","1962","8957","9552","4744","5313","0471","0130","7301","2251","4604","8347","0528","1222","5722"
"1990","04","02","mon","9191","2559","7965","8948","5800","9313","6773","5748","0483","4825","2499","1839","9903","2497","3257","9961","7984","8870","5420","4613","8637","4171","6801"
"1990","04","05","thu","0612","3067","1691","7508","8443","4695","1493","3693","1929","9113","5998","0639","7893","5558","2239","3655","3564","6215","2154","2363","7468","1250","8884"
"1990","04","07","sat","3404","0757","5911","7278","5149","7324","3532","9367","7403","9014","8836","2228","7958","9810","7357","5220","5850","4445","1558","7949","7295","4535","4800"
"1990","04","09","mon","1188","4766","9307","1642","9798","2811","5153","9989","1528","7637","0720","8003","3776","8643","0913","1550","5972","2905","7715","3089","9479","0744","8336"
"1990","04","12","thu","5881","4231","5251","4394","4915","4351","5720","2377","9058","0740","2318","4157","3308","1680","9928","6396","2013","2753","0692","1106","9779","5895","3047"
"1990","04","14","sat","1121","1365","1662","7018","5003","3667","4985","5273","9577","6589","5181","9847","4565","2527","8571","3802","0748","5354","7619","9146","5731","0636","4657"
"1990","04","16","mon","6751","6014","0086","0133","5516","4003","8869","6950","9405","6972","5143","8810","8771","2403","7228","5389","4594","9393","8531","1490","4697","7512","1302"
"1990","04","19","thu","4163","7267","8505","8029","0774","9137","8241","7779","5023","8444","8089","7246","6872","3045","8163","7679","9352","7497","0383","1787","0323","3773","3756"
"1990","04","21","sat","1949","3995","1539","9096","2511","8092","6194","0067","5864","4028","4197","5556","6716","4468","5929","0963","8474","1571","7341","9210","9663","1314","4768"
"1990","04","23","mon","9355","9141","3239","7660","8995","3821","3737","3401","8528","5105","0752","8992","8530","1875","3923","0560","5624","0507","0426","1674","3809","5777","2411"
"1990","04","26","thu","5210","6614","5031","8209","6800","0403","2550","7578","5706","8914","2283","8934","2539","4503","2281","4401","2687","0270","1598","9050","0563","4857","7861"
"1990","04","28","sat","2813","9299","4893","6429","7614","5729","2743","8311","4442","4622","4492","9361","8434","0463","1920","6101","3939","5377","7057","0782","8121","7414","8908"
"1990","04","30","mon","6193","7211","8314","8637","3635","5290","4245","4978","0336","8416","8965","7908","4107","8955","6816","5224","9247","3782","4970","9049","4421","7734","5391"
"1990","05","03","thu","0140","8086","6483","1278","6933","5954","4619","6885","1347","5258","3906","3511","6461","1101","2453","8106","0830","4848","2030","6833","7840","3850","8244"
"1990","05","05","sat","8733","6715","4467","3048","6126","9992","4362","3662","8788","3285","4818","7410","9769","2729","0135","8288","3325","2799","5725","6545","6965","7283","8077"
"1990","05","07","mon","2684","2283","2374","3472","3530","2043","5405","0123","1855","9229","3172","1469","7980","2488","6434","0663","3723","5346","2221","9179","0561","5277","1754"
"1990","05","10","thu","3197","2525","3473","8217","1937","4934","0739","8377","3749","7007","8810","3588","1843","5507","2863","4392","7596","8175","5627","7367","1400","5368","3494"
"1990","05","12","sat","9438","8793","9956","6815","7505","9049","6970","4365","9638","6723","9969","3573","1444","4911","2971","6432","7635","4668","7382","4431","5780","0465","7217"
"1990","05","14","mon","7568","4359","4754","7043","4124","9753","7019","5439","5917","6003","7645","9870","4021","0676","5472","9127","6570","2678","7723","1863","6790","5046","6957"
"1990","05","17","thu","3270","1234","7067","9409","0362","2836","8740","5584","4960","8038","9528","0797","7381","2076","7079","1831","5811","5015","2213","2076","3933","2805","1246"
"1990","05","19","sat","7949","5799","3504","9412","3253","4290","4416","9140","3780","7001","1547","4259","8724","6438","4945","3620","4207","3313","8739","1508","8984","9332","4243"
"1990","05","21","mon","3205","5884","5000","4177","4915","5431","8442","1787","9084","7467","0691","5124","6827","2844","5391","6240","1453","1365","3869","1021","0044","5150","3732"
"1990","05","24","thu","3869","4122","7280","6280","7732","8471","9381","3948","1734","4169","8421","7415","8677","4272","1958","5648","6237","8502","1533","0204","2469","2950","4818"
"1990","05","26","sat","1243","8903","4710","5191","2708","9987","2811","9128","3178","8439","3733","9979","3170","6152","3837","5688","5432","2184","1322","7450","4735","3457","2315"
"1990","05","28","mon","4675","4757","1505","0850","4474","8529","4142","3655","6609","8101","8336","1546","8493","9222","7249","2218","6474","3352","6018","0227","1600","0624","4397"
"1990","05","30","wed","0975","8142","5033","1590","4348","1209","1868","7902","2885","8320","7932","4450","9451","3446","0599","8662","6514","1128","9552","1163","4025","1222","8561"
"1990","05","31","thu","6575","3154","2750","7301","1433","1882","4874","2967","4118","0287","8024","8594","1643","3195","1172","2143","3802","7414","3794","1652","7597","9168","4903"
"1990","06","02","sat","9039","3641","1558","7387","3517","2546","2300","8979","7185","0289","2516","9394","7844","6583","1688","8323","4861","4820","9074","4893","0067","6658","8759"
"1990","06","04","mon","7976","1776","6208","9044","3331","7918","3490","1498","9348","4869","4186","2096","3567","6607","8151","9229","6152","2292","9748","2359","8746","3502","9591"
"1990","06","07","thu","0022","7312","5330","0324","2465","0655","7089","1589","2899","0944","2687","0494","2698","0222","1831","2944","6677","5051","0369","6078","8718","7445","8306"
"1990","06","09","sat","9638","4149","1885","6452","8173","4833","2215","8306","7761","1295","1188","4182","7779","8951","5889","2199","9827","6912","4574","6836","4010","9933","2854"
"1990","06","11","mon","5064","0176","7134","1292","0029","0620","0084","3700","4676","3840","1571","5216","6844","2847","4581","8593","7875","7111","9681","3381","7167","4302","9787"
"1990","06","14","thu","5797","1191","2899","7849","3990","4476","9890","2470","9134","7621","0395","6975","2731","0542","4595","7525","7985","9166","8951","2104","8964","6991","2763"
"1990","06","16","sat","8467","8311","0412","2976","8404","8394","3560","6289","0121","9265","1029","4820","0595","7311","7928","3868","3562","2905","7989","3438","1639","4862","4836"
"1990","06","18","mon","8058","7818","5395","3832","9295","8133","4181","3029","0528","4781","0062","6899","0661","6587","0380","5896","1761","7315","0489","2436","1166","4741","5737"
"1990","06","21","thu","9794","7755","2117","9153","5342","5264","6331","9927","6141","5445","7471","3510","8524","2521","2124","3710","8851","1362","0413","9700","1489","9816","6597"
"1990","06","23","sat","7801","7337","0158","9920","4130","9366","9115","7530","0245","0434","5903","5184","3744","7072","9819","5266","6224","6069","7004","6364","8984","7191","7314"
"1990","06","25","mon","4411","7885","3152","2805","3356","8938","5035","0845","4026","4871","5613","6937","8303","5730","2522","8984","9394","1298","0327","2939","0934","5700","9310"
"1990","06","28","thu","7884","2729","1010","3694","7598","6844","2905","5392","2086","5999","8913","8703","1544","6094","1798","1345","9969","0068","0230","0077","1440","7633","7141"
"1990","06","30","sat","1597","3489","3321","1938","0536","9515","9817","5954","8885","5740","8905","2942","2752","2500","3093","6573","1452","3837","1804","4046","7157","4692","9853"
"1990","07","02","mon","1160","1643","7481","2217","7730","4828","7938","7645","7095","0704","1869","0163","6346","3907","9980","9649","7622","4579","3216","4673","1036","8829","0495"
"1990","07","05","thu","7116","7355","6968","8312","1824","2065","7698","8341","9932","1880","3807","6485","2753","9117","9937","0215","2486","0151","2767","7265","3876","4234","5282"
"1990","07","07","sat","3055","2438","0186","4155","9761","6012","1821","9821","0211","3872","9498","0453","9690","1971","9179","5433","8785","3346","1059","8663","8650","4118","3562"
